table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1890	good vs. bad	old	0.6126212804512656	[0.6391399689565345, 0.5760623648866187, 0.7001988421952432, 0.6349804287994668, 0.5494926529703255, 0.634174514190216, 0.6273952111538937, 0.5860072571486187, 0.5722413207332705, 0.5832475066166178, 0.5894563339545064, 0.5986520601568636, 0.7256933540258892, 0.6126212804512656, 0.5827765790187637, 0.5399565163808985]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	old	0.5639106573578209	[0.5928518528504066, 0.5221528290313123, 0.6314483942631275, 0.5418255692790466, 0.5091938357660961, 0.5244656489001982, 0.6179096974568338, 0.5575978932877493, 0.49927160902939205, 0.5463285003253779, 0.5242255412040194, 0.5471088690232844, 0.7054830741642543, 0.6177235924421955, 0.5422539052885137, 0.4957510255700737]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	old	0.46011011755044523	[0.45465310197507663, 0.39387419437010984, 0.5317388219879535, 0.4746935103228928, 0.41773733676401786, 0.4513351645837486, 0.5112626267554816, 0.4062254583614846, 0.38392404044344436, 0.43129063148872704, 0.46376218853281104, 0.4181710857421862, 0.5550064298761934, 0.5518773421591445, 0.4459743691227175, 0.4382162315316666]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	old	0.380674104217889	[0.3613975112474931, 0.33225157460148486, 0.41452490887526167, 0.37661676165395275, 0.34526954925760195, 0.3791659157859042, 0.40577725122395775, 0.37136303687732297, 0.30539882063359863, 0.3835506782157178, 0.3540445877840898, 0.33976148298860576, 0.4957227398845191, 0.5075653547995307, 0.35817242382808245, 0.33315967106891003]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	old	0.5130108881073671	[0.517719046864647, 0.4681538178656687, 0.5688796227787267, 0.5266937502282287, 0.4464253693481112, 0.5338358218347099, 0.5498437971376282, 0.493740331512984, 0.4781275456805737, 0.5122232040354631, 0.4955017485547823, 0.5229463135065433, 0.6021440204793783, 0.513010888107367, 0.47792272351603393, 0.4741430706217338]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	old	0.5491724235215749	[0.5641535717575732, 0.5291742335637796, 0.5961855844564217, 0.5702972364245705, 0.4997454198644929, 0.5247189806622368, 0.5702917544374883, 0.5392919180706031, 0.48202397460111535, 0.526253939176206, 0.5223298864192621, 0.5189971119210208, 0.6507559953602736, 0.6453421821081452, 0.4972535676953343, 0.5187818647354978]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	old	0.5094691255405137	[0.5013840529028747, 0.47577560609106545, 0.5502888789155921, 0.5275114168950411, 0.4605922637265964, 0.5116484506984709, 0.55344709349247, 0.4986500856207213, 0.45733014448097353, 0.49759173196446627, 0.4745169231220701, 0.4915732374478489, 0.6205348218336829, 0.5699724271954246, 0.4553019857890945, 0.4744407886292127]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	old	0.5186301559798119	[0.5156437992936764, 0.480349502441546, 0.5730156013368056, 0.5393641405368269, 0.4648886959813344, 0.5054663496350609, 0.5266156868689538, 0.5109467166633783, 0.45540133966004603, 0.5232808840676384, 0.4961343620823884, 0.5117745231610987, 0.5721064409458612, 0.6124666259194065, 0.48101989525265476, 0.49291710311621045]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	old	0.49258461019140004	[0.5212216239051207, 0.4265731064532407, 0.5522794353288741, 0.5343866975204058, 0.43592719563515997, 0.45970194135945025, 0.4976340061670966, 0.473577146171529, 0.422758020694256, 0.4938773073023067, 0.4596005297868365, 0.4977913497520034, 0.5377080471467109, 0.649326377627198, 0.44723973609955214, 0.42050178534804233]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	old	0.5862822277807463	[0.6163377961537396, 0.5334716949847799, 0.6429012963832872, 0.6442077802898359, 0.5032723291191588, 0.5540493011834, 0.6262049279511821, 0.542846772000966, 0.5400494638886143, 0.5550799038027736, 0.5690886316122852, 0.5728617567950756, 0.6259821183760618, 0.6893850040504785, 0.5335540932166589, 0.5680362108044226]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	old	0.5591716635900373	[0.5768331420582676, 0.5714016742873117, 0.6223610545609733, 0.6008186189893053, 0.4718854804733028, 0.5161644567558843, 0.5518790786448958, 0.5068648091859138, 0.4925795235445673, 0.5546916666732977, 0.5425782351154692, 0.5409402303829045, 0.6578466880218238, 0.6193733292493774, 0.5173353107737969, 0.5417256109553374]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	indian	-0.07640274491953161	[-0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.11983445796329219, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.12967747454194894, -0.12967747454194894, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, -0.07640274491953146, 0.03319657721431228, -0.01571883613466345, -0.07640274491953146]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	indian	-0.12878145058964044	[-0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.19451101084732317, -0.12878145058964055, -0.20869809543933315, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.07940813337408709, -0.07940813337408709, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.12878145058964055, -0.170325856162847, -0.003438316217452953, -0.12878145058964055]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	indian	0.2503927711939625	[0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.1857195382589395, 0.2503927711939625, 0.267675627526436, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2927954743229584, 0.2927954743229584, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.2503927711939625, 0.1006695901010796, 0.329444508528518, 0.2503927711939625]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	indian	0.2353431001088258	[0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.16276994930868108, 0.23534310010882578, 0.1998702131537407, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.32671362792452274, 0.32671362792452274, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.23534310010882578, 0.025660265004888896, 0.3475262891972733, 0.23534310010882578]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	indian	0.3466996371104749	[0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.2737386548630168, 0.34669963711047497, 0.2806636320562503, 0.34669963711047497, 0.07027357021293645, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.43169424787122873, 0.43169424787122873, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.34669963711047497, 0.3548723880375151, 0.5190079537676705, 0.34669963711047497]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	indian	0.11428778648186338	[0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.10947908814441781, 0.1142877864818632, 0.051026559248316304, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.09935819073317048, 0.1142877864818632, 0.1142877864818632, 0.01146641936503178, 0.14698447169561082, 0.14698447169561082, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.1142877864818632, 0.08671627920761175, 0.25212859919494557, 0.11575097398171354]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	indian	0.03886679983038691	[0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, -0.08147669467291124, 0.03886679983038695, 0.05618483968670682, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.014701477130730186, 0.014701477130730186, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, 0.03886679983038695, -0.07217310143220078, 0.29238245960926457, 0.03886679983038695]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	indian	0.21885779948450268	[0.23993755311080014, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.19237796616826774, 0.21885779948450262, 0.13605647482330427, 0.21885779948450262, 0.13843145302941282, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21097547996400515, 0.2575216498936369, 0.21885779948450262, 0.1957631845347164, 0.19165376783276536, 0.19165376783276536, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21885779948450262, 0.21625131216016394, 0.35117328536133424, 0.28380548238291836]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	indian	0.06223024129720655	[0.05248292776479802, 0.06223024129720653, 0.06223024129720653, 0.06988352931284735, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, -0.0057938658021841685, 0.11617412344540337, 0.04654407292973096, 0.06223024129720653, -0.05789032196067046, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.01592200249426426, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06028625064630782, 0.06223024129720653, 0.06223024129720653, 0.03793177506342469, 0.07477710876652831, 0.07477710876652831, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.06223024129720653, 0.055128635977623894, 0.18946185259225756, 0.1284875511844177]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	indian	0.12977194352536073	[0.13303418617307694, 0.12977194352536092, 0.12977194352536092, 0.1472710088467271, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.12821424574899482, 0.15392823902222696, 0.10262158267197405, 0.12977194352536092, 0.10216836314104424, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.0852630492314512, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.08693278690926741, 0.12977194352536092, 0.12977194352536092, 0.09551368596767247, 0.16250637967190673, 0.16250637967190673, 0.12977194352536092, 0.038155734748195703, 0.12977194352536092, 0.12977194352536092, 0.12977194352536092, 0.13695547207687903, 0.2490319672636674, 0.14978242234391329]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	indian	-0.13052339551769113	[-0.09446616108433793, -0.13052339551769107, -0.13052339551769107, -0.16209426014808395, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.1457905734925631, -0.11930944137621396, -0.1740305635608469, -0.13052339551769107, -0.15983303599344942, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.07618625144710857, -0.13052339551769107, -0.13052339551769107, -0.13052339551769107, -0.13670746934615835, -0.13848339024294837, -0.13052339551769107, -0.1587794780185241, -0.1375421220650011, -0.1375421220650011, -0.13052339551769107, -0.17279843874011305, -0.13052339551769107, -0.13052339551769107, -0.05890920873076509, -0.15157563724606485, -0.06332467670723413, -0.11891517947885226]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	indian	-0.16578845963847627	[-0.17100954310232513, -0.1657884596384764, -0.1657884596384764, -0.19234012766094896, -0.1657884596384764, -0.12463553033335203, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.2212619801227608, -0.15887888568561676, -0.21862577454721585, -0.1657884596384764, -0.13461538565039288, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.19500461989121579, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.19184468185492137, -0.1657884596384764, -0.1657884596384764, -0.12812029967418037, -0.16963963248451458, -0.16963963248451458, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.1657884596384764, -0.1228248122259674, -0.1774630506674677, -0.08700884735010962, -0.17768966505449804]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	indian	-0.03738317148677386	[-0.004788392798995192, -0.037383171486773524, -0.037383171486773524, -0.0725827394327308, -0.037383171486773524, -0.008691695245248945, -0.037383171486773524, -0.07832647233893181, -0.037383171486773524, -0.037383171486773524, -0.07402896464879091, -0.008299938186033976, -0.06031767584071548, -0.037383171486773524, -0.07980884396421783, -0.037383171486773524, -0.037383171486773524, -0.037383171486773524, -0.09368698635511315, -0.037383171486773524, -0.037383171486773524, -0.037383171486773524, -0.03083119976920632, -0.037383171486773524, -0.037383171486773524, -0.0907698349641993, -0.034451500203085454, -0.034451500203085454, -0.037383171486773524, -0.013695588772308682, -0.037383171486773524, -0.037383171486773524, -0.03745551941756525, -0.005134669485598631, 0.05000216644205673, 0.011013575990075007]	['bangladeshi', 'nepali', 'indoaryan', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'euphoric', 'bothersome', 'yucky', 'horrendous']
