table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1990	good vs. bad	molestor	-0.5858034557875492	[-0.5609890527245961, -0.5352869845877082, -0.585803455787549, -0.5638212027495795, -0.549926644340966, -0.585803455787549, -0.585803455787549, -0.6432300009980566, -0.5676795879834975, -0.6660410165022623, -0.6067658634565427, -0.6097194930725954, -0.6687111854560345, -0.51963541523367, -0.51963541523367]	['molestor', 'maltreat', 'yucky', 'unthankful']
vectors2000	good vs. bad	molestor	-0.40444236877721357	[-0.3641529379620751, -0.3357659292843783, -0.4044423687772134, -0.36826662561055085, -0.3711442510556364, -0.4044423687772134, -0.4044423687772134, -0.4589359271413221, -0.4089363275228167, -0.4926779523072192, -0.44803336139584016, -0.44280590258388003, -0.5004847405291967, -0.32500711998921206, -0.32500711998921206]	['molestor', 'maltreat', 'yucky', 'unthankful']
vectors1810	good vs. bad	asian	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1820	good vs. bad	asian	-0.0657670821499873	[-0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, 0.0, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743, -0.06576708214998743]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1830	good vs. bad	asian	-0.4361910355972829	[-0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.5114636129824867, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.4360329722421223, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.3170900659979517, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295, -0.43619103559728295]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1840	good vs. bad	asian	-0.42430288078747086	[-0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.5611708021677897, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4332238960608401, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.20630510494069507, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707, -0.4243028807874707]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1850	good vs. bad	asian	-0.548780452020077	[-0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5712706886905683, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5847319040150645, -0.5487804520200774, -0.519111009009885, -0.5487804520200774, -0.5487804520200774, -0.4860146548478012, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774, -0.5487804520200774]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1860	good vs. bad	asian	-0.49386664922707635	[-0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.5666845359954057, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.4990817137290384, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.3786882432491872, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624, -0.49386664922707624]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1870	good vs. bad	asian	-0.34902276130715526	[-0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.39794692360781214, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.36543163724555205, -0.34902276130715554, -0.3529634622068261, -0.34902276130715554, -0.34902276130715554, -0.2604424064810826, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554, -0.34902276130715554]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1880	good vs. bad	asian	-0.4332457690139241	[-0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.40394977210882727, -0.4830772019860899, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4361845702360454, -0.4332457690139242, -0.4338379018050316, -0.4332457690139242, -0.4332457690139242, -0.37096128714918847, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242, -0.4332457690139242]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1890	good vs. bad	asian	-0.4346426256348126	[-0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.4220785068484297, -0.42226894726256275, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.4307572811690014, -0.43464262563481243, -0.4917859511689291, -0.43464262563481243, -0.43464262563481243, -0.3959153004121156, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243, -0.43464262563481243]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1900	good vs. bad	asian	-0.4419747418719468	[-0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4321999099507294, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4484498584670915, -0.4419747418719469, -0.4622747591682598, -0.4419747418719469, -0.4419747418719469, -0.3828902458378315, -0.4419747418719469, -0.4419747418719469, -0.44290962800749195, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469, -0.4419747418719469]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1910	good vs. bad	asian	-0.2518099352991725	[-0.25180993529917256, -0.25180993529917256, -0.25180993529917256, -0.25180993529917256, -0.25180993529917256, -0.2792845979136102, -0.25180993529917256, -0.25180993529917256, -0.25180993529917256, -0.24448592688146667, -0.25049334804115775, -0.25180993529917256, -0.2813237772116783, -0.25180993529917256, -0.25180993529917256, -0.2103975623798705, -0.25180993529917256, -0.25180993529917256, -0.22080079002962966, -0.25180993529917256, -0.25180993529917256, -0.25180993529917256, -0.25180993529917256]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1920	good vs. bad	asian	-0.30833477819998706	[-0.3083347781999872, -0.3083347781999872, -0.3083347781999872, -0.3083347781999872, -0.3302677739701705, -0.27694381593029455, -0.3083347781999872, -0.3083347781999872, -0.3083347781999872, -0.32123864144918046, -0.296099494804249, -0.3083347781999872, -0.30302503028239847, -0.3083347781999872, -0.3083347781999872, -0.30902086398557704, -0.3083347781999872, -0.3083347781999872, -0.32349471543841457, -0.3083347781999872, -0.3083347781999872, -0.3083347781999872, -0.3083347781999872]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1930	good vs. bad	asian	-0.22371507375480293	[-0.22371507375480257, -0.22371507375480257, -0.22371507375480257, -0.22371507375480257, -0.22371507375480257, -0.24420537332781547, -0.22371507375480257, -0.22371507375480257, -0.22371507375480257, -0.22442505389000816, -0.237377001862517, -0.22371507375480257, -0.18768425394533875, -0.22371507375480257, -0.22371507375480257, -0.24891406188251486, -0.22371507375480257, -0.22371507375480257, -0.17823844301301547, -0.22371507375480257, -0.22371507375480257, -0.22371507375480257, -0.22371507375480257]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1940	good vs. bad	asian	-0.11907671065439027	[-0.11907671065439021, -0.12850624057962645, -0.11907671065439021, -0.11907671065439021, -0.11907671065439021, -0.13451443822542064, -0.11907671065439021, -0.11907671065439021, -0.11907671065439021, -0.11907671065439021, -0.12879591755600328, -0.11907671065439021, -0.071141351712022, -0.1418982794862495, -0.11907671065439021, -0.10351871857589016, -0.11907671065439021, -0.11907671065439021, -0.12673990599727938, -0.11907671065439021, -0.11907671065439021, -0.11907671065439021, -0.11907671065439021]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1950	good vs. bad	asian	-0.13373979255545212	[-0.15806041707049065, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218, -0.08388758863072099, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218, -0.16318801874959338, -0.13373979255545218, -0.18376412522163224, -0.060450680757702456, -0.13373979255545218, -0.15170807059711977, -0.13373979255545218, -0.13373979255545218, -0.1327729418436564, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218, -0.13373979255545218]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1960	good vs. bad	asian	-0.07650826794528022	[-0.157947538152218, -0.07650826794528015, -0.07650826794528015, -0.07650826794528015, -0.07650826794528015, -0.06577858864807457, -0.07650826794528015, -0.07650826794528015, -0.07650826794528015, -0.07650826794528015, -0.09760434076219038, -0.10504111795360872, -0.0735187489164442, -0.028415511559082784, -0.07650826794528015, -0.05783122041638311, -0.07650826794528015, -0.07650826794528015, 0.026195338862522396, -0.07650826794528015, -0.07650826794528015, -0.14728439316184744, -0.07650826794528015]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1970	good vs. bad	asian	0.06634968260971894	[0.037175007849175504, 0.025582080744770423, 0.06634968260971896, 0.09447920369951737, 0.06634968260971896, 0.04973583232987063, 0.06634968260971896, 0.06634968260971896, 0.06634968260971896, 0.06634968260971896, 0.05669043638648449, 0.06634968260971896, 0.05757274726829603, 0.08955155267572545, 0.06634968260971896, 0.06867615326406218, 0.06634968260971896, 0.06634968260971896, 0.1282093006485977, 0.06634968260971896, 0.06634968260971896, 0.053289498183907984, 0.06634968260971896]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1980	good vs. bad	asian	-0.1401485382512464	[-0.2215590459720207, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464, -0.1987459449596044, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464, -0.1708864711819501, -0.1401485382512464, -0.18909318064962974, -0.10100247316699909, -0.1401485382512464, -0.09617853566849825, -0.1401485382512464, -0.1401485382512464, 0.0011243797615057875, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464, -0.1401485382512464]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1990	good vs. bad	asian	0.23204853529045064	[0.24391952555339022, 0.2320485352904507, 0.2320485352904507, 0.2320485352904507, 0.2320485352904507, 0.21109504689265102, 0.2320485352904507, 0.2320485352904507, 0.2320485352904507, 0.2320485352904507, 0.20606582582774746, 0.2320485352904507, 0.20859212921070688, 0.2224499609905775, 0.2320485352904507, 0.2650963079325418, 0.2320485352904507, 0.2320485352904507, 0.3156198408576335, 0.2320485352904507, 0.2320485352904507, 0.17019456332083638, 0.2350827687158024]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors2000	good vs. bad	asian	0.21482394952325384	[0.2007240652191993, 0.21482394952325395, 0.21482394952325395, 0.21482394952325395, 0.21482394952325395, 0.22759412020310804, 0.21482394952325395, 0.21482394952325395, 0.21482394952325395, 0.21482394952325395, 0.20979290130440512, 0.2117566237202512, 0.21434985106090085, 0.19720032162847556, 0.21482394952325395, 0.22900292779476925, 0.21482394952325395, 0.22806769532969273, 0.2837666277873348, 0.18418756170344977, 0.21482394952325395, 0.1681502156569191, 0.21482394952325395]	['phillipino', 'yellowskinned', 'bangladeshi', 'bhutanese', 'nepalese', 'amerasian', 'sinophobia', 'yucky', 'unthankful']
vectors1810	good vs. bad	black	0.2520767333362418	[0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.22978871132284423, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.25279435004561585, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.2520767333362416, 0.27246954713058186, 0.2520767333362416]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
vectors1820	good vs. bad	black	0.25718984580584364	[0.25718984580584353, 0.25718984580584353, 0.25718984580584353, 0.3198820503124205, 0.25718984580584353, 0.25718984580584353, 0.25718984580584353, 0.20341341771699403, 0.25718984580584353, 0.25718984580584353, 0.25718984580584353, 0.25718984580584353, 0.17213103780167396, 0.25718984580584353, 0.25718984580584353, 0.20066221668188813, 0.25718984580584353]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
vectors1830	good vs. bad	black	-0.205621694478144	[-0.14067098534136954, -0.045307832564471975, -0.2056216944781439, -0.2520257264960675, -0.14924206486135905, -0.2056216944781439, -0.20261075844554455, -0.2629042792398761, -0.2056216944781439, -0.2056216944781439, -0.2056216944781439, -0.2056216944781439, -0.21623869369142, -0.2056216944781439, -0.2056216944781439, -0.2589717787505104, -0.2056216944781439]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
vectors1840	good vs. bad	black	-0.06153656466716414	[0.15755021994812646, -0.06153656466716422, -0.06153656466716422, -0.1364254397900505, -0.06153656466716422, -0.06153656466716422, -0.18789867200804844, -0.14603702303837668, -0.06153656466716422, -0.06153656466716422, -0.06153656466716422, -0.06153656466716422, -0.0008567168473320817, -0.06153656466716422, -0.06153656466716422, -0.1289771727033118, -0.06153656466716422]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
vectors1850	good vs. bad	black	-0.3493018549388306	[-0.22793684178299137, -0.3493018549388304, -0.3493018549388304, -0.3688876780452404, -0.21557132352408043, -0.3493018549388304, -0.469678054425721, -0.3865507165828583, -0.3493018549388304, -0.3493018549388304, -0.2652494668993214, -0.3493018549388304, -0.3167592607579136, -0.3493018549388304, -0.3493018549388304, -0.3982419218809691, -0.3493018549388304]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
vectors1860	good vs. bad	black	-0.4423770132854379	[-0.34082301719508384, -0.4423770132854378, -0.4423770132854378, -0.530585406875509, -0.23015606398539767, -0.4423770132854378, -0.576213119020899, -0.5021033845416579, -0.4423770132854378, -0.4423770132854378, -0.4423770132854378, -0.4423770132854378, -0.367552620096004, -0.4423770132854378, -0.4423770132854378, -0.3807316346905651, -0.4423770132854378]	['africanamerican', 'afroamerican', 'workingclass', 'afro', 'saharan', 'yucky', 'unthankful']
